tanggal,komoditas,nilai,satuan,tahun,bulan,split,nilai_norm_train_minmax,source_file,source_sheet,nama_asli,catatan
2025-03-01,Gula Pasir,4134.085435968993,Ton,2025,3,external_2025,0.06879719840636782,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-04-01,Gula Pasir,2950.015435968994,Ton,2025,4,external_2025,0.0436090268722968,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-05-01,Gula Pasir,5953.001794961243,Ton,2025,5,external_2025,0.10749016187679165,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-06-01,Gula Pasir,2684.465435968995,Ton,2025,6,external_2025,0.037960104975050396,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-07-01,Gula Pasir,4505.165435968995,Ton,2025,7,external_2025,0.07669101101277043,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-08-01,Gula Pasir,12543.501794961245,Ton,2025,8,external_2025,0.2476868094527756,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-09-01,Gula Pasir,16181.145435968996,Ton,2025,9,external_2025,0.32506871424685535,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-10-01,Gula Pasir,28593.841794961245,Ton,2025,10,external_2025,0.5891182426452067,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-11-01,Gula Pasir,8267.376358992247,Ton,2025,11,external_2025,0.156722777780331,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-12-01,Gula Pasir,10751.3,Ton,2025,12,external_2025,0.2095621325036477,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-01-01,Jagung,67.46000000000001,Ton,2025,1,external_2025,0.07558543417366947,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-02-01,Jagung,1647.52838709677,Ton,2025,2,external_2025,1.845970181621031,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-03-01,Jagung,865.6000000000001,Ton,2025,3,external_2025,0.9698599439775912,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-04-01,Jagung,934.54,Ton,2025,4,external_2025,1.0471036414565826,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-05-01,Jagung,1385.0700000000002,Ton,2025,5,external_2025,1.5518991596638658,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-06-01,Jagung,1322.5000000000005,Ton,2025,6,external_2025,1.4817927170868352,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-07-01,Jagung,1468.5000000000007,Ton,2025,7,external_2025,1.645378151260505,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-08-01,Jagung,3218.4333333333343,Ton,2025,8,external_2025,3.6060877684407107,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-09-01,Jagung,3014.0600000000013,Ton,2025,9,external_2025,3.3770980392156877,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-10-01,Jagung,4319.600000000002,Ton,2025,10,external_2025,4.839887955182076,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-11-01,Jagung,2059.901666666667,Ton,2025,11,external_2025,2.3080130718954255,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-12-01,Jagung,654.3083333333333,Ton,2025,12,external_2025,0.7331185807656395,rekap ketersediaan 2025(2).xlsx,Sheet2,Jagung,Nilai kanonik dari Sheet2 rekap.
2025-01-01,Telur Ayam Ras,2330.08,Ton,2025,1,external_2025,0.35424552429667516,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-02-01,Telur Ayam Ras,13064.603223705855,Ton,2025,2,external_2025,3.785998473051744,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-03-01,Telur Ayam Ras,21360.64746652805,Ton,2025,3,external_2025,6.438186530219965,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-04-01,Telur Ayam Ras,15396.707466528045,Ton,2025,4,external_2025,4.531556095437354,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-05-01,Telur Ayam Ras,18821.561833160053,Ton,2025,5,external_2025,5.626458386560119,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-06-01,Telur Ayam Ras,32377.55746652804,Ton,2025,6,external_2025,9.960216581370856,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-07-01,Telur Ayam Ras,49856.30746652803,Ton,2025,7,external_2025,15.548052259120213,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-08-01,Telur Ayam Ras,64273.741833160035,Ton,2025,8,external_2025,20.157206468401547,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-09-01,Telur Ayam Ras,46911.21746652803,Ton,2025,9,external_2025,14.606527323058835,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-10-01,Telur Ayam Ras,63618.67183316004,Ton,2025,10,external_2025,19.947785112902828,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-11-01,Telur Ayam Ras,17255.054366632008,Ton,2025,11,external_2025,5.12565676682609,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-12-01,Telur Ayam Ras,47868.3,Ton,2025,12,external_2025,14.912500000000001,rekap ketersediaan 2025(2).xlsx,Sheet2,Telur Ayam Ras,Nilai kanonik dari Sheet2 rekap.
